station,date,tmpf,dwpf,relh,drct,sknt,alti,p01i,vsby,skyc1,time,ORIGIN,DEST,CRS_ARR_TIME,ARR_DEL15,CANCELLED,DIVERTED,ON_TIME,"Targets(0=ontime,1=diverted,2=cancelled,3=delayed)"
JFK,1/1/2019 14:50,0,0,0,270,20,29.74,0,10,FEW,1/1/2019 17:00,PBI,JFK,1700,0,0,0,1,0
JFK,1/1/2019 14:51,59,51.1,75.02,270,20,29.74,0,10,FEW,1/1/2019 17:03,ORD,JFK,1703,1,0,0,0,3
JFK,1/1/2019 14:55,0,0,0,270,19,29.73,0,10,BKN,1/1/2019 17:08,RSW,JFK,1708,0,0,0,1,0
JFK,1/1/2019 15:00,0,0,0,270,18,29.74,0,10,SCT,1/1/2019 17:13,SJU,JFK,1713,0,0,0,1,0
JFK,1/1/2019 15:05,0,0,0,270,20,29.74,0,10,FEW,1/1/2019 17:15,TPA,JFK,1715,1,0,0,0,3
JFK,1/1/2019 15:10,0,0,0,260,21,29.75,0,10,FEW,1/1/2019 17:21,AUS,JFK,1721,0,1,0,0,2
JFK,1/1/2019 15:15,0,0,0,270,18,29.75,0,10,FEW,1/1/2019 17:21,LAX,JFK,1721,0,0,0,1,0
JFK,1/1/2019 15:20,0,0,0,270,20,29.75,0,10,FEW,1/1/2019 17:25,SFO,JFK,1725,0,0,0,1,0
JFK,1/1/2019 15:25,0,0,0,280,16,29.75,0,10,CLR,1/1/2019 17:26,ATL,JFK,1726,0,0,0,1,0
JFK,1/1/2019 15:30,0,0,0,280,17,29.76,0,10,CLR,1/1/2019 17:27,PIT,JFK,1727,1,0,0,0,3
JFK,1/1/2019 15:35,0,0,0,270,18,29.76,0,10,FEW,1/1/2019 17:29,CVG,JFK,1729,0,0,0,1,0
JFK,1/1/2019 15:40,0,0,0,270,14,29.76,0,10,SCT,1/1/2019 17:38,IAD,JFK,1738,0,0,0,1,0
JFK,1/1/2019 15:45,0,0,0,280,15,29.77,0,10,SCT,1/1/2019 17:39,STT,JFK,1739,0,0,0,1,0
JFK,1/1/2019 15:50,0,0,0,280,13,29.77,0,10,SCT,1/1/2019 17:40,BNA,JFK,1740,0,0,0,1,0
JFK,1/1/2019 15:51,57.9,48,69.52,280,13,29.77,0,10,SCT,1/1/2019 17:47,LAX,JFK,1747,0,0,0,1,0
JFK,1/1/2019 15:55,0,0,0,270,15,29.77,0,10,BKN,1/1/2019 17:49,CLE,JFK,1749,0,0,0,1,0
JFK,1/1/2019 16:00,0,0,0,280,15,29.78,0,10,OVC,1/1/2019 17:54,ROC,JFK,1754,0,0,0,1,0
JFK,1/1/2019 16:05,0,0,0,290,22,29.78,0,10,BKN,1/1/2019 17:55,SLC,JFK,1755,1,0,0,0,3
JFK,1/1/2019 16:10,0,0,0,290,21,29.78,0,10,BKN,1/1/2019 17:55,MCO,JFK,1755,0,0,0,1,0
JFK,1/1/2019 16:15,0,0,0,300,21,29.78,0,10,OVC,1/1/2019 17:58,TPA,JFK,1758,0,0,0,1,0
JFK,1/1/2019 16:20,0,0,0,300,22,29.78,0,10,BKN,1/1/2019 18:17,BOS,JFK,1817,1,0,0,0,3
JFK,1/1/2019 16:25,0,0,0,300,20,29.78,0,10,BKN,1/1/2019 18:25,AUS,JFK,1825,1,0,0,0,3
JFK,1/1/2019 16:30,0,0,0,300,24,29.78,0,10,BKN,1/1/2019 18:28,CLT,JFK,1828,0,0,0,1,0
JFK,1/1/2019 16:35,0,0,0,0,24,29.78,0,10,BKN,1/1/2019 18:30,SJU,JFK,1830,0,0,0,1,0
JFK,1/1/2019 16:40,0,0,0,300,20,29.78,0,10,SCT,1/1/2019 18:33,MSP,JFK,1833,0,0,0,1,0
JFK,1/1/2019 16:45,0,0,0,310,25,29.78,0,10,SCT,1/1/2019 18:37,FLL,JFK,1837,0,0,0,1,0
JFK,1/1/2019 16:50,0,0,0,310,28,29.78,0,10,SCT,1/1/2019 18:37,MCO,JFK,1837,1,0,0,0,3
JFK,1/1/2019 16:51,57.9,42.1,55.55,310,28,29.78,0,10,SCT,1/1/2019 18:41,LAS,JFK,1841,0,0,0,1,0
JFK,1/1/2019 16:55,0,0,0,300,22,29.78,0,10,FEW,1/1/2019 18:41,MIA,JFK,1841,0,0,0,1,0
JFK,1/1/2019 17:00,0,0,0,310,22,29.79,0,10,FEW,1/1/2019 18:42,LAX,JFK,1842,0,0,0,1,0
JFK,1/1/2019 17:05,0,0,0,310,27,29.8,0,10,FEW,1/1/2019 18:42,BUF,JFK,1842,1,0,0,0,3
JFK,1/1/2019 17:10,0,0,0,310,23,29.8,0,10,FEW,1/1/2019 18:43,DCA,JFK,1843,0,0,0,1,0
JFK,1/1/2019 17:15,0,0,0,0,23,29.8,0,10,FEW,1/1/2019 18:50,PBI,JFK,1850,1,0,0,0,3
JFK,1/1/2019 17:20,0,0,0,0,21,29.8,0,10,FEW,1/1/2019 19:00,LAS,JFK,1900,0,0,0,1,0
JFK,1/1/2019 17:25,0,0,0,0,23,29.8,0,10,FEW,1/1/2019 19:00,MIA,JFK,1900,0,0,0,1,0
JFK,1/1/2019 17:30,0,0,0,310,25,29.79,0,10,CLR,1/1/2019 19:02,ORD,JFK,1902,0,0,0,1,0
JFK,1/1/2019 17:35,0,0,0,0,27,29.79,0,10,CLR,1/1/2019 19:12,LAX,JFK,1912,0,0,0,1,0
JFK,1/1/2019 17:40,0,0,0,310,23,29.79,0,10,CLR,1/1/2019 19:25,LAX,JFK,1925,0,0,0,1,0
JFK,1/1/2019 17:45,0,0,0,300,20,29.79,0,10,FEW,1/1/2019 19:34,FLL,JFK,1934,1,0,0,0,3
JFK,1/1/2019 17:50,0,0,0,300,20,29.79,0,10,FEW,1/1/2019 19:38,PHX,JFK,1938,0,0,0,1,0
JFK,1/1/2019 17:51,57,39,50.88,300,22,29.79,0,10,FEW,1/1/2019 19:48,ORF,JFK,1948,0,0,0,1,0
JFK,1/1/2019 17:55,0,0,0,300,18,29.8,0,10,CLR,1/1/2019 19:50,DCA,JFK,1950,0,0,0,1,0
JFK,1/1/2019 18:00,0,0,0,310,21,29.81,0,10,CLR,1/1/2019 19:52,SAV,JFK,1952,0,0,0,1,0
JFK,1/1/2019 18:05,0,0,0,0,23,29.82,0,10,CLR,1/1/2019 19:59,PWM,JFK,1959,1,0,0,0,3
JFK,1/1/2019 18:10,0,0,0,300,22,29.82,0,10,CLR,1/1/2019 20:09,BWI,JFK,2009,0,0,0,1,0
JFK,1/1/2019 18:15,0,0,0,300,24,29.82,0,10,CLR,1/1/2019 20:09,SAV,JFK,2009,0,0,0,1,0
JFK,1/1/2019 18:20,0,0,0,310,21,29.82,0,10,CLR,1/1/2019 20:11,SYR,JFK,2011,0,0,0,1,0
JFK,1/1/2019 18:25,0,0,0,310,18,29.82,0,10,CLR,1/1/2019 20:13,LAS,JFK,2013,0,0,0,1,0
JFK,1/1/2019 18:30,0,0,0,330,23,29.82,0,10,FEW,1/1/2019 20:15,SFO,JFK,2015,0,0,0,1,0
JFK,1/1/2019 18:35,0,0,0,320,22,29.82,0,10,FEW,1/1/2019 20:16,SFO,JFK,2016,0,0,0,1,0
JFK,1/1/2019 18:40,0,0,0,0,22,29.83,0,10,FEW,1/1/2019 20:16,SLC,JFK,2016,1,0,0,0,3
JFK,1/1/2019 18:45,0,0,0,310,22,29.83,0,10,SCT,1/1/2019 20:17,MCO,JFK,2017,0,0,0,1,0
JFK,1/1/2019 18:50,0,0,0,310,18,29.85,0,10,SCT,1/1/2019 20:23,LAX,JFK,2023,0,0,0,1,0
JFK,1/1/2019 18:51,54,37,52.45,320,19,29.85,0,10,SCT,1/1/2019 20:24,SYR,JFK,2024,0,0,0,1,0
JFK,1/1/2019 18:55,0,0,0,320,23,29.85,0,10,FEW,1/1/2019 20:26,LAS,JFK,2026,0,0,0,1,0
JFK,1/1/2019 19:00,0,0,0,0,21,29.86,0,10,CLR,1/1/2019 20:28,CHS,JFK,2028,1,0,0,0,3
JFK,1/1/2019 19:05,0,0,0,330,22,29.86,0,10,CLR,1/1/2019 20:30,PHX,JFK,2030,0,0,0,1,0
JFK,1/1/2019 19:10,0,0,0,330,22,29.87,0,10,FEW,1/1/2019 20:30,EGE,JFK,2030,1,0,0,0,3
JFK,1/1/2019 19:15,0,0,0,330,24,29.88,0,10,CLR,1/1/2019 20:35,SNA,JFK,2035,0,0,0,1,0
JFK,1/1/2019 19:20,0,0,0,330,19,29.89,0,10,FEW,1/1/2019 20:36,MCO,JFK,2036,1,0,0,0,3
JFK,1/1/2019 19:25,0,0,0,330,26,29.89,0,10,FEW,1/1/2019 20:37,ATL,JFK,2037,1,0,0,0,3
JFK,1/1/2019 19:30,0,0,0,320,21,29.91,0,10,FEW,1/1/2019 20:38,SLC,JFK,2038,0,0,0,1,0
JFK,1/1/2019 19:35,0,0,0,310,20,29.91,0,10,CLR,1/1/2019 20:40,RSW,JFK,2040,0,0,0,1,0
JFK,1/1/2019 19:40,0,0,0,310,26,29.92,0,10,CLR,1/1/2019 20:42,ATL,JFK,2042,0,0,0,1,0
JFK,1/1/2019 19:45,0,0,0,320,25,29.93,0,10,CLR,1/1/2019 20:49,SJU,JFK,2049,0,0,0,1,0
JFK,1/1/2019 19:50,0,0,0,320,24,29.93,0,10,SCT,1/1/2019 20:58,PDX,JFK,2058,0,0,0,1,0
JFK,1/1/2019 19:51,50,36,58.44,310,25,29.93,0,10,SCT,1/1/2019 21:00,SAN,JFK,2100,1,0,0,0,3
JFK,1/1/2019 19:55,0,0,0,310,22,29.93,0,10,SCT,1/1/2019 21:00,BOS,JFK,2100,1,0,0,0,3
JFK,1/1/2019 20:00,0,0,0,0,26,29.93,0,10,FEW,1/1/2019 21:00,LGB,JFK,2100,0,0,0,1,0
JFK,1/1/2019 20:05,0,0,0,310,22,29.93,0,10,SCT,1/1/2019 21:00,MSY,JFK,2100,1,0,0,0,3
JFK,1/1/2019 20:10,0,0,0,330,24,29.93,0,10,SCT,1/1/2019 21:17,CLT,JFK,2117,0,0,0,1,0
JFK,1/1/2019 20:15,0,0,0,320,23,29.94,0,10,SCT,1/1/2019 21:18,SAN,JFK,2118,0,0,0,1,0
JFK,1/1/2019 20:20,0,0,0,330,16,29.94,0,10,FEW,1/1/2019 21:18,DCA,JFK,2118,0,0,0,1,0
JFK,1/1/2019 20:25,0,0,0,320,17,29.95,0,10,SCT,1/1/2019 21:18,RDU,JFK,2118,0,0,0,1,0
JFK,1/1/2019 20:30,0,0,0,330,20,29.96,0,10,SCT,1/1/2019 21:21,LAX,JFK,2121,0,0,0,1,0
JFK,1/1/2019 20:35,0,0,0,330,16,29.97,0,10,BKN,1/1/2019 21:24,LAX,JFK,2124,0,0,0,1,0
JFK,1/1/2019 20:40,0,0,0,330,20,29.97,0,10,BKN,1/1/2019 21:24,FLL,JFK,2124,1,0,0,0,3
JFK,1/1/2019 20:45,0,0,0,320,24,29.98,0,10,SCT,1/1/2019 21:25,SEA,JFK,2125,0,0,0,1,0
JFK,1/1/2019 20:50,0,0,0,320,22,29.98,0,10,SCT,1/1/2019 21:29,MIA,JFK,2129,0,0,0,1,0
JFK,1/1/2019 20:51,48,33.1,56.1,320,24,29.98,0,10,SCT,1/1/2019 21:30,RDU,JFK,2130,0,0,0,1,0
JFK,1/1/2019 20:55,0,0,0,320,24,29.98,0,10,BKN,1/1/2019 21:34,ORD,JFK,2134,1,0,0,0,3
JFK,1/1/2019 21:00,0,0,0,320,22,29.99,0,10,SCT,1/1/2019 21:52,CLT,JFK,2152,0,0,0,1,0
JFK,1/1/2019 21:05,0,0,0,310,20,29.98,0,10,FEW,1/1/2019 21:55,IAD,JFK,2155,0,0,0,1,0
JFK,1/1/2019 21:10,0,0,0,320,24,29.99,0,10,FEW,1/1/2019 21:58,SLC,JFK,2158,0,0,0,1,0
JFK,1/1/2019 21:15,0,0,0,320,24,29.99,0,10,CLR,1/1/2019 21:59,TPA,JFK,2159,1,0,0,0,3
JFK,1/1/2019 21:20,0,0,0,320,20,30,0,10,CLR,1/1/2019 22:05,DTW,JFK,2205,1,0,0,0,3
JFK,1/1/2019 21:25,0,0,0,320,20,30,0,10,CLR,1/1/2019 22:10,SFO,JFK,2210,1,0,0,0,3
JFK,1/1/2019 21:30,0,0,0,320,20,30.01,0,10,CLR,1/1/2019 22:12,LAX,JFK,2212,0,0,0,1,0
JFK,1/1/2019 21:35,0,0,0,320,21,30.01,0,10,FEW,1/1/2019 22:15,LAX,JFK,2215,0,0,0,1,0
JFK,1/1/2019 21:40,0,0,0,330,21,30.02,0,10,FEW,1/1/2019 22:15,BUF,JFK,2215,1,0,0,0,3
JFK,1/1/2019 21:45,0,0,0,320,24,30.02,0,10,FEW,1/1/2019 22:17,LAX,JFK,2217,1,0,0,0,3
JFK,1/1/2019 21:50,0,0,0,320,21,30.03,0,10,SCT,1/1/2019 22:23,SFO,JFK,2223,0,0,0,1,0
JFK,1/1/2019 21:51,46,32,57.87,310,19,30.03,0,10,SCT,1/1/2019 22:27,JAX,JFK,2227,1,0,0,0,3
JFK,1/1/2019 21:55,0,0,0,320,25,30.03,0,10,SCT,1/1/2019 22:27,SJU,JFK,2227,1,0,0,0,3
JFK,1/1/2019 22:00,0,0,0,310,20,30.04,0,10,BKN,1/1/2019 22:29,MIA,JFK,2229,0,0,0,1,0
JFK,1/1/2019 22:05,0,0,0,320,22,30.04,0,10,SCT,1/1/2019 22:30,PBI,JFK,2230,0,0,0,1,0
JFK,1/1/2019 22:10,0,0,0,310,20,30.04,0,10,SCT,1/1/2019 22:30,PSP,JFK,2230,0,0,0,1,0
JFK,1/1/2019 22:15,0,0,0,320,22,30.04,0,10,SCT,1/1/2019 22:33,MCO,JFK,2233,0,0,0,1,0
JFK,1/1/2019 22:20,0,0,0,0,17,30.05,0,10,FEW,1/1/2019 22:42,LAX,JFK,2242,0,0,0,1,0
JFK,1/1/2019 22:25,0,0,0,310,21,30.05,0,10,FEW,1/1/2019 22:44,MIA,JFK,2244,0,0,0,1,0
JFK,1/1/2019 22:30,0,0,0,310,18,30.05,0,10,CLR,1/1/2019 22:47,BUR,JFK,2247,0,0,1,0,1
JFK,1/1/2019 22:35,0,0,0,320,16,30.06,0,10,CLR,1/1/2019 22:48,FLL,JFK,2248,1,0,0,0,3
JFK,1/1/2019 22:40,0,0,0,310,15,30.06,0,10,CLR,1/1/2019 22:52,CHS,JFK,2252,1,0,0,0,3
JFK,1/1/2019 22:45,0,0,0,310,15,30.07,0,10,CLR,1/1/2019 22:53,FLL,JFK,2253,0,0,0,1,0
JFK,1/1/2019 22:50,0,0,0,310,15,30.07,0,10,FEW,1/1/2019 23:00,DFW,JFK,2300,0,0,0,1,0
JFK,1/1/2019 22:51,45,30.9,57.5,310,14,30.07,0,10,FEW,1/1/2019 23:10,SFO,JFK,2310,0,0,0,1,0
JFK,1/1/2019 22:55,0,0,0,310,13,30.07,0,10,CLR,1/1/2019 23:14,MCO,JFK,2314,0,0,0,1,0
JFK,1/1/2019 23:00,0,0,0,310,14,30.07,0,10,CLR,1/1/2019 23:15,LAX,JFK,2315,0,0,0,1,0
JFK,1/1/2019 23:05,0,0,0,310,14,30.07,0,10,CLR,1/1/2019 23:16,PBI,JFK,2316,1,0,0,0,3
JFK,1/1/2019 23:10,0,0,0,310,13,30.07,0,10,CLR,1/1/2019 23:20,PHX,JFK,2320,0,0,0,1,0
JFK,1/1/2019 23:15,0,0,0,310,15,30.07,0,10,CLR,1/1/2019 23:25,PSP,JFK,2325,0,0,0,1,0
JFK,1/1/2019 23:20,0,0,0,310,13,30.08,0,10,CLR,1/1/2019 23:27,ATL,JFK,2327,0,0,0,1,0
JFK,1/1/2019 23:25,0,0,0,310,13,30.08,0,10,CLR,1/1/2019 23:36,SFO,JFK,2336,1,0,0,0,3
JFK,1/1/2019 23:30,0,0,0,320,15,30.08,0,10,CLR,1/1/2019 23:38,TPA,JFK,2338,1,0,0,0,3
JFK,1/1/2019 23:35,0,0,0,330,14,30.08,0,10,CLR,1/1/2019 23:43,SLC,JFK,2343,0,0,0,1,0
JFK,1/1/2019 23:40,0,0,0,330,12,30.08,0,10,CLR,1/1/2019 23:44,SFO,JFK,2344,0,0,0,1,0
JFK,1/1/2019 23:45,0,0,0,320,17,30.09,0,10,FEW,1/1/2019 23:52,MSY,JFK,2352,0,0,0,1,0
JFK,1/1/2019 23:50,0,0,0,320,22,30.09,0,10,FEW,1/1/2019 23:53,SEA,JFK,2353,0,0,0,1,0
JFK,1/1/2019 23:51,44.1,32,62.21,320,21,30.09,0,10,FEW,1/1/2019 23:54,MCO,JFK,2354,0,0,0,1,0
JFK,1/1/2019 23:55,0,0,0,320,16,30.09,0,10,CLR,1/1/2019 23:54,LAX,JFK,2354,0,0,0,1,0
JFK,1/2/2019 00:00,0,0,0,320,15,30.1,0,10,CLR,1/2/2019 00:06,SFO,JFK,6,0,0,0,1,0
JFK,1/2/2019 00:05,0,0,0,310,18,30.1,0,10,CLR,1/2/2019 00:10,MSP,JFK,10,0,0,0,1,0
JFK,1/2/2019 00:10,0,0,0,310,18,30.11,0,10,FEW,1/2/2019 00:24,LAX,JFK,24,0,0,0,1,0
JFK,1/2/2019 00:15,0,0,0,0,18,30.11,0,10,CLR,1/2/2019 00:30,MIA,JFK,30,0,0,0,1,0
JFK,1/2/2019 00:20,0,0,0,0,19,30.11,0,10,CLR,1/2/2019 00:38,SFO,JFK,38,0,0,0,1,0
JFK,1/2/2019 00:25,0,0,0,310,18,30.12,0,10,CLR,1/2/2019 00:40,LAS,JFK,40,0,0,0,1,0
JFK,1/2/2019 00:30,0,0,0,300,16,30.13,0,10,CLR,1/2/2019 01:00,LAX,JFK,100,0,0,0,1,0
JFK,1/2/2019 00:35,0,0,0,310,18,30.12,0,10,CLR,1/2/2019 02:54,SJU,JFK,254,0,0,0,1,0
JFK,1/2/2019 00:40,0,0,0,310,18,30.12,0,10,CLR,1/2/2019 04:49,LGB,JFK,449,0,0,0,1,0
JFK,1/2/2019 00:45,0,0,0,310,19,30.12,0,10,CLR,1/2/2019 05:09,PHX,JFK,509,0,0,0,1,0
JFK,1/2/2019 00:50,0,0,0,310,15,30.13,0,10,SCT,1/2/2019 05:14,SAN,JFK,514,0,0,0,1,0
JFK,1/2/2019 00:51,44.1,30.9,59.5,310,17,30.13,0,10,SCT,1/2/2019 05:17,LAX,JFK,517,0,0,1,0,1
JFK,1/2/2019 00:55,0,0,0,310,14,30.13,0,10,CLR,1/2/2019 05:21,SFO,JFK,521,0,0,1,0,1
JFK,1/2/2019 01:00,0,0,0,320,16,30.13,0,10,CLR,1/2/2019 05:25,LAX,JFK,525,0,0,0,1,0
JFK,1/2/2019 01:05,0,0,0,310,13,30.13,0,10,CLR,1/2/2019 05:25,LAX,JFK,525,0,0,0,1,0
JFK,1/2/2019 01:10,0,0,0,0,17,30.13,0,10,CLR,1/2/2019 05:27,PDX,JFK,527,0,0,0,1,0
JFK,1/2/2019 01:15,0,0,0,320,14,30.13,0,10,CLR,1/2/2019 05:30,PHX,JFK,530,0,0,0,1,0
JFK,1/2/2019 01:20,0,0,0,320,16,30.13,0,10,CLR,1/2/2019 05:35,DEN,JFK,535,1,0,0,0,3
JFK,1/2/2019 01:25,0,0,0,330,14,30.13,0,10,CLR,1/2/2019 05:41,DEN,JFK,541,0,0,0,1,0
JFK,1/2/2019 01:30,0,0,0,330,17,30.13,0,10,CLR,1/2/2019 05:53,ABQ,JFK,553,1,0,0,0,3
JFK,1/2/2019 01:35,0,0,0,330,13,30.14,0,10,CLR,1/2/2019 05:55,SAN,JFK,555,0,0,0,1,0
JFK,1/2/2019 01:40,0,0,0,320,15,30.14,0,10,CLR,1/2/2019 05:58,DFW,JFK,558,0,0,0,1,0
JFK,1/2/2019 01:45,0,0,0,330,15,30.15,0,10,CLR,1/2/2019 05:58,PDX,JFK,558,1,0,0,0,3
JFK,1/2/2019 01:50,0,0,0,320,15,30.14,0,10,FEW,1/2/2019 05:58,LAX,JFK,558,0,0,0,1,0
JFK,1/2/2019 01:51,43,30,59.83,320,13,30.14,0,10,FEW,1/2/2019 05:59,LAS,JFK,559,1,0,0,0,3
JFK,1/2/2019 01:55,0,0,0,310,16,30.14,0,10,CLR,1/2/2019 06:00,SLC,JFK,600,0,0,0,1,0
JFK,1/2/2019 02:00,0,0,0,310,14,30.14,0,10,CLR,1/2/2019 06:00,SFO,JFK,600,0,0,0,1,0
JFK,1/2/2019 02:05,0,0,0,310,17,30.14,0,10,CLR,1/2/2019 06:04,SEA,JFK,604,0,0,0,1,0
JFK,1/2/2019 02:10,0,0,0,310,17,30.14,0,10,CLR,1/2/2019 06:16,BUR,JFK,616,0,0,0,1,0
JFK,1/2/2019 02:15,0,0,0,320,21,30.14,0,10,CLR,1/2/2019 06:18,SLC,JFK,618,0,0,0,1,0
JFK,1/2/2019 02:20,0,0,0,320,16,30.14,0,10,CLR,1/2/2019 06:25,SEA,JFK,625,0,0,0,1,0
JFK,1/2/2019 02:25,0,0,0,310,20,30.14,0,10,CLR,1/2/2019 06:29,LAS,JFK,629,1,0,0,0,3
JFK,1/2/2019 02:30,0,0,0,310,16,30.14,0,10,FEW,1/2/2019 06:43,LAX,JFK,643,0,0,0,1,0
JFK,1/2/2019 02:35,0,0,0,320,16,30.15,0,10,FEW,1/2/2019 06:45,PSE,JFK,645,1,0,0,0,3
JFK,1/2/2019 02:40,0,0,0,320,15,30.15,0,10,FEW,1/2/2019 06:49,BOS,JFK,649,0,0,0,1,0
JFK,1/2/2019 02:45,0,0,0,310,14,30.15,0,10,FEW,1/2/2019 06:53,ROC,JFK,653,0,0,0,1,0
JFK,1/2/2019 02:50,0,0,0,300,14,30.15,0,10,SCT,1/2/2019 06:55,HNL,JFK,655,0,0,0,1,0
JFK,1/2/2019 02:51,42.1,28.9,59.22,300,13,30.15,0,10,SCT,1/2/2019 06:57,BOS,JFK,657,0,0,0,1,0
JFK,1/2/2019 02:55,0,0,0,0,16,30.15,0,10,FEW,1/2/2019 07:00,LAS,JFK,700,0,0,0,1,0
JFK,1/2/2019 03:00,0,0,0,0,17,30.15,0,10,FEW,1/2/2019 07:00,SAN,JFK,700,1,0,0,0,3
JFK,1/2/2019 03:05,0,0,0,300,16,30.15,0,10,FEW,1/2/2019 07:03,BTV,JFK,703,0,0,0,1,0
JFK,1/2/2019 03:10,0,0,0,0,18,30.15,0,10,CLR,1/2/2019 07:03,SJC,JFK,703,1,0,0,0,3
JFK,1/2/2019 03:15,0,0,0,0,19,30.15,0,10,FEW,1/2/2019 07:04,ORH,JFK,704,0,0,0,1,0
JFK,1/2/2019 03:20,0,0,0,0,19,30.15,0,10,SCT,1/2/2019 07:05,PHX,JFK,705,1,0,0,0,3
JFK,1/2/2019 03:25,0,0,0,300,15,30.16,0,10,BKN,1/2/2019 07:05,BUF,JFK,705,0,0,0,1,0
JFK,1/2/2019 03:30,0,0,0,0,16,30.15,0,10,BKN,1/2/2019 07:05,PWM,JFK,705,0,0,0,1,0
JFK,1/2/2019 03:35,0,0,0,300,17,30.15,0,10,BKN,1/2/2019 07:14,LAX,JFK,714,0,0,0,1,0
JFK,1/2/2019 03:40,0,0,0,310,15,30.15,0,10,BKN,1/2/2019 07:14,DCA,JFK,714,0,0,0,1,0
JFK,1/2/2019 03:45,0,0,0,320,14,30.15,0,10,BKN,1/2/2019 07:19,ROC,JFK,719,0,0,0,1,0
JFK,1/2/2019 03:50,0,0,0,320,18,30.15,0,10,SCT,1/2/2019 07:22,SJU,JFK,722,0,0,0,1,0
JFK,1/2/2019 03:51,42.1,27,54.78,320,16,30.15,0,10,SCT,1/2/2019 07:24,IAD,JFK,724,0,0,0,1,0
JFK,1/2/2019 03:55,0,0,0,320,14,30.15,0,10,SCT,1/2/2019 07:25,SEA,JFK,725,1,0,0,0,3
JFK,1/2/2019 04:00,0,0,0,320,15,30.16,0,10,SCT,1/2/2019 07:25,BTV,JFK,725,0,0,0,1,0
JFK,1/2/2019 04:05,0,0,0,320,17,30.16,0,10,SCT,1/2/2019 07:25,BUF,JFK,725,0,0,0,1,0
JFK,1/2/2019 04:10,0,0,0,320,19,30.16,0,10,FEW,1/2/2019 07:26,SJC,JFK,726,0,0,0,1,0
JFK,1/2/2019 04:15,0,0,0,0,16,30.16,0,10,FEW,1/2/2019 07:34,LAS,JFK,734,1,0,0,0,3
JFK,1/2/2019 04:20,0,0,0,0,14,30.16,0,10,SCT,1/2/2019 07:41,JAX,JFK,741,0,0,0,1,0
JFK,1/2/2019 04:25,0,0,0,320,14,30.17,0,10,SCT,1/2/2019 07:42,PWM,JFK,742,0,0,0,1,0
JFK,1/2/2019 04:30,0,0,0,320,14,30.17,0,10,SCT,1/2/2019 07:43,SFO,JFK,743,0,0,0,1,0
JFK,1/2/2019 04:35,0,0,0,320,12,30.17,0,10,SCT,1/2/2019 07:44,RDU,JFK,744,0,0,0,1,0
JFK,1/2/2019 04:40,0,0,0,330,12,30.17,0,10,SCT,1/2/2019 07:48,PIT,JFK,748,0,0,0,1,0
JFK,1/2/2019 04:45,0,0,0,320,15,30.17,0,10,SCT,1/2/2019 07:53,BOS,JFK,753,0,0,0,1,0
JFK,1/2/2019 04:50,0,0,0,320,15,30.17,0,10,SCT,1/2/2019 07:57,LAX,JFK,757,0,0,0,1,0
JFK,1/2/2019 04:51,41,27,57.15,320,15,30.18,0,10,SCT,1/2/2019 08:04,RNO,JFK,804,0,0,0,1,0
JFK,1/2/2019 04:55,0,0,0,310,15,30.17,0,10,CLR,1/2/2019 08:05,LAX,JFK,805,0,0,0,1,0
JFK,1/2/2019 05:00,0,0,0,320,14,30.18,0,10,FEW,1/2/2019 08:08,OAK,JFK,808,0,0,0,1,0
JFK,1/2/2019 05:05,0,0,0,320,12,30.18,0,10,FEW,1/2/2019 08:10,SMF,JFK,810,1,0,0,0,3
JFK,1/2/2019 05:10,0,0,0,330,10,30.18,0,10,FEW,1/2/2019 08:18,ONT,JFK,818,0,0,0,1,0
JFK,1/2/2019 05:15,0,0,0,340,12,30.18,0,10,FEW,1/2/2019 08:24,SFO,JFK,824,0,0,0,1,0
JFK,1/2/2019 05:20,0,0,0,320,12,30.18,0,10,FEW,1/2/2019 08:25,HNL,JFK,825,0,0,0,1,0
JFK,1/2/2019 05:25,0,0,0,330,10,30.19,0,10,FEW,1/2/2019 08:25,JAX,JFK,825,0,0,0,1,0
JFK,1/2/2019 05:30,0,0,0,330,11,30.18,0,10,FEW,1/2/2019 08:30,ORF,JFK,830,0,0,0,1,0
JFK,1/2/2019 05:35,0,0,0,330,9,30.19,0,10,FEW,1/2/2019 08:31,MCO,JFK,831,1,0,0,0,3
JFK,1/2/2019 05:40,0,0,0,330,12,30.19,0,10,FEW,1/2/2019 08:49,RDU,JFK,849,0,0,0,1,0
JFK,1/2/2019 05:45,0,0,0,330,9,30.19,0,10,FEW,1/2/2019 08:59,BQN,JFK,859,0,0,0,1,0
JFK,1/2/2019 05:50,0,0,0,330,10,30.19,0,10,FEW,1/2/2019 09:00,LAX,JFK,900,0,0,0,1,0
JFK,1/2/2019 05:51,37.9,27,64.49,330,10,30.19,0,10,FEW,1/2/2019 09:00,RIC,JFK,900,0,0,0,1,0
JFK,1/2/2019 05:55,0,0,0,330,10,30.2,0,10,CLR,1/2/2019 09:02,FLL,JFK,902,0,0,0,1,0
JFK,1/2/2019 06:00,0,0,0,340,10,30.2,0,10,CLR,1/2/2019 09:04,CLE,JFK,904,0,0,0,1,0
JFK,1/2/2019 06:05,0,0,0,340,8,30.2,0,10,CLR,1/2/2019 09:05,CLT,JFK,905,0,0,0,1,0
JFK,1/2/2019 06:10,0,0,0,330,8,30.2,0,10,CLR,1/2/2019 09:05,CHS,JFK,905,0,0,0,1,0
